id,facenet_id_res,facenet_prob_res,openface_id_res,openface_prob_res,Pred_Result_id,Pred_Result_prob,Actual Result,Update Result
1927,b17,0.91,b17,0.66,b17,0.91,b17,c= o-f>0.63
1928,b17,0.63,b17,0.79,b17,0.63,b17,o-f<0.63
1929,b18,0.9,b18,0.63,b18,0.9,b18,c= o-f>0.63
1930,b22,0.88,b15,0.34,b22,0.88,b27,c= o-f>0.63
1931,b16,0.27,b19,0.49,b16,0.27,b20,o-f<0.63
1932,b20,0.88,b20,0.76,b20,0.88,b20,c= o-f>0.63
1933,b26,0.86,b26,0.77,b26,0.86,b26,c= o-f>0.63
1934,b16,0.69,b26,0.47,b16,0.69,b16,o-f<0.63
1935,b22,0.93,b22,0.98,b22,0.93,b22,c= o-f>0.63
1936,andy,0.9,andy,0.48,andy,0.9,andy,c= o-f>0.63
1937,b21,0.74,b19,0.67,b21,0.74,b21,c= o-f>0.63
1938,b19,0.57,b19,0.61,b19,0.57,b19,o-f<0.63
1939,b27,0.91,b27,0.97,b27,0.91,b27,c= o-f>0.63
1940,b12,0.77,b19,0.22,b12,0.77,b12,c= o-f>0.63
1941,b15,0.77,b15,0.83,b15,0.77,b15,c= o-f>0.63
1942,b26,0.7,b26,0.23,b26,0.7,b26,c= o-f>0.63
1943,b11,0.95,b11,0.97,b11,0.95,b11,c= o-f>0.63
1944,b23,0.94,b23,0.96,b23,0.94,b23,c= o-f>0.63
1945,b17,0.9,b26,0.44,b17,0.9,b17,c= o-f>0.63
1946,b19,0.51,b17,0.24,b19,0.51,b17,o-f<0.63
1947,b26,0.76,b20,0.34,b26,0.76,b26,c= o-f>0.63
1948,trump,0.91,trump,0.94,trump,0.91,trump,c= o-f>0.63
1949,b17,0.98,b17,0.98,b17,0.98,b17,c= o-f>0.63
1950,b20,0.94,b20,0.91,b20,0.94,b20,c= o-f>0.63
1951,b12,0.93,b12,0.89,b12,0.93,b12,c= o-f>0.63
1952,b11,0.87,b11,0.92,b11,0.87,b11,c= o-f>0.63
1953,trump,0.82,trump,0.75,trump,0.82,trump,c= o-f>0.63
1954,b15,0.97,b15,0.3,b15,0.97,b15,c= o-f>0.63
1955,andy,0.42,lan,0.97,andy,0.42,lan,o-f<0.63
1956,b13,0.91,b13,0.96,b13,0.91,b13,c= o-f>0.63
1957,b18,0.91,b18,0.94,b18,0.91,b18,c= o-f>0.63
1958,b16,0.76,b16,0.56,b16,0.76,b16,c= o-f>0.63
1959,b18,0.94,b18,0.74,b18,0.94,b18,c= o-f>0.63
1960,andy,0.6,lan,0.65,andy,0.6,lan,o-f<0.63
1961,b21,0.89,b21,0.97,b21,0.89,b21,c= o-f>0.63
1962,b27,0.9,b27,0.96,b27,0.9,b27,c= o-f>0.63
1963,b25,0.76,b25,0.91,b25,0.76,b25,c= o-f>0.63
1964,b20,0.64,b20,0.95,b20,0.64,b20,o-f<0.63
1965,andy,0.54,lan,0.85,andy,0.54,lan,o-f<0.63
1966,lan,0.72,lan,0.78,lan,0.72,lan,c= o-f>0.63
1967,b26,0.78,b26,0.92,b26,0.78,b26,c= o-f>0.63
1968,b19,0.91,b19,0.71,b19,0.91,b19,c= o-f>0.63
1969,b20,0.55,b20,0.88,b20,0.55,b20,o-f<0.63
1970,b22,0.83,b22,0.97,b22,0.83,b22,c= o-f>0.63
1971,zj,0.96,zj,0.93,zj,0.96,zj,c= o-f>0.63
1972,b12,0.97,b12,0.87,b12,0.97,b12,c= o-f>0.63
1973,b24,0.87,b26,0.4,b24,0.87,b24,c= o-f>0.63
1974,b17,0.93,b17,0.67,b17,0.93,b17,c= o-f>0.63
1975,trump,0.74,trump,0.99,trump,0.74,trump,c= o-f>0.63
1976,b13,0.93,b13,0.76,b13,0.93,b13,c= o-f>0.63
1977,b26,0.97,b26,0.74,b26,0.97,b26,c= o-f>0.63
1978,b21,0.8,b21,0.96,b21,0.8,b21,c= o-f>0.63
1979,b23,0.92,b23,0.9,b23,0.92,b23,c= o-f>0.63
1980,b24,0.97,b24,0.98,b24,0.97,b24,c= o-f>0.63
1981,b11,0.88,b11,0.73,b11,0.88,b11,c= o-f>0.63
1982,b11,0.93,b11,0.53,b11,0.93,b11,c= o-f>0.63
1983,b21,0.39,b21,0.92,b21,0.39,b21,o-f<0.63
1984,zj,0.98,zj,0.98,zj,0.98,zj,c= o-f>0.63
1985,b16,0.96,b16,0.91,b16,0.96,b16,c= o-f>0.63
1986,b12,0.93,b12,0.94,b12,0.93,b12,c= o-f>0.63
1987,b15,0.92,b15,0.81,b15,0.92,b15,c= o-f>0.63
1988,b22,0.98,b22,0.33,b22,0.98,b22,c= o-f>0.63
1989,b24,0.83,b24,0.83,b24,0.83,b24,c= o-f>0.63
1990,b11,0.8,b11,0.46,b11,0.8,b11,c= o-f>0.63
1991,b19,0.89,b19,0.97,b19,0.89,b19,c= o-f>0.63
1992,trump,0.73,trump,0.79,trump,0.73,trump,c= o-f>0.63
1993,b15,0.67,b15,0.42,b15,0.67,b15,o-f<0.63
1994,b12,0.94,b12,0.9,b12,0.94,b12,c= o-f>0.63
1995,b12,0.95,b12,0.96,b12,0.95,b12,c= o-f>0.63
1996,b13,0.57,b13,0.92,b13,0.57,b13,o-f<0.63
1997,trump,0.39,trump,0.65,trump,0.39,trump,o-f<0.63
1998,b16,0.71,b16,0.7,b16,0.71,b16,c= o-f>0.63
1999,b13,0.89,b13,0.86,b13,0.89,b13,c= o-f>0.63
2000,trump,0.61,trump,0.97,trump,0.61,trump,o-f<0.63
2001,andy,0.48,lan,0.92,andy,0.48,lan,o-f<0.63
2002,b22,0.38,b22,0.75,b22,0.38,b15,o-f<0.63
2003,b15,0.85,b15,0.87,b15,0.85,b15,c= o-f>0.63
2004,b12,0.8,b12,0.83,b12,0.8,b12,c= o-f>0.63
2005,b22,0.7,b15,0.35,b22,0.7,b15,c= o-f>0.63
2006,b26,0.91,b16,0.62,b26,0.91,b26,c= o-f>0.63
2007,b23,0.86,b23,0.92,b23,0.86,b23,c= o-f>0.63
2008,b25,0.31,b21,0.22,b25,0.31,b21,o-f<0.63
2009,b26,0.59,b26,0.71,b26,0.59,b26,o-f<0.63
2010,b15,0.35,b15,0.9,b15,0.35,b15,o-f<0.63
2011,b17,0.85,b17,0.88,b17,0.85,b17,c= o-f>0.63
2012,b11,0.97,b11,0.96,b11,0.97,b11,c= o-f>0.63
2013,b13,0.89,b15,0.28,b13,0.89,b13,c= o-f>0.63
2014,b18,0.86,b18,0.85,b18,0.86,b18,c= o-f>0.63
2015,b22,0.94,b24,0.41,b22,0.94,b15,c= o-f>0.63
2016,b18,0.79,b18,0.95,b18,0.79,b18,c= o-f>0.63
2017,andy,0.76,b13,0.62,andy,0.76,andy,c= o-f>0.63
2018,b16,0.88,b16,0.7,b16,0.88,b16,c= o-f>0.63
2019,b16,0.94,b16,0.86,b16,0.94,b16,c= o-f>0.63
2020,b16,0.94,b16,0.84,b16,0.94,b16,c= o-f>0.63
2021,b12,0.92,b12,0.89,b12,0.92,b12,c= o-f>0.63
2022,b21,0.51,b21,0.45,b21,0.51,b21,o-f<0.63
2023,b23,0.98,b23,0.97,b23,0.98,b23,c= o-f>0.63
2024,b21,0.71,b21,0.4,b21,0.71,b21,c= o-f>0.63
2025,b20,0.57,b20,0.25,b20,0.57,b20,o-f<0.63
2026,zj,0.96,zj,0.96,zj,0.96,zj,c= o-f>0.63
2027,b23,0.97,b23,0.86,b23,0.97,b23,c= o-f>0.63
2028,b12,0.92,b12,0.95,b12,0.92,b12,c= o-f>0.63
2029,b22,0.96,b22,0.98,b22,0.96,b22,c= o-f>0.63
2030,b19,0.94,b19,0.4,b19,0.94,b19,c= o-f>0.63
2031,b22,0.97,b22,0.51,b22,0.97,b22,c= o-f>0.63
2032,b22,0.97,b22,0.45,b22,0.97,b22,c= o-f>0.63
2033,b23,0.93,b23,0.25,b23,0.93,b23,c= o-f>0.63
2034,b22,0.94,b22,0.78,b22,0.94,b22,c= o-f>0.63
2035,b22,0.88,b22,0.96,b22,0.88,b22,c= o-f>0.63
2036,b15,0.92,b15,0.94,b15,0.92,b15,c= o-f>0.63
2037,b17,0.92,b17,0.79,b17,0.92,b17,c= o-f>0.63
2038,b12,0.91,b12,0.95,b12,0.91,b12,c= o-f>0.63
2039,b17,0.9,b17,0.41,b17,0.9,b17,c= o-f>0.63
2040,b21,0.55,b21,0.32,b21,0.55,b21,o-f<0.63
2041,zj,0.94,zj,0.56,zj,0.94,zj,c= o-f>0.63
2042,b13,0.97,b13,0.94,b13,0.97,b13,c= o-f>0.63
2043,b22,0.93,b15,0.27,b22,0.93,b27,c= o-f>0.63
2044,b27,0.88,b27,0.63,b27,0.88,b27,c= o-f>0.63
2045,b19,0.85,b19,0.88,b19,0.85,b19,c= o-f>0.63
2046,b13,0.32,lan,0.75,b13,0.32,lan,o-f<0.63
2047,b12,0.95,b12,0.95,b12,0.95,b12,c= o-f>0.63
2048,b25,0.95,b25,0.93,b25,0.95,b25,c= o-f>0.63
2049,trump,0.87,trump,0.78,trump,0.87,trump,c= o-f>0.63
2050,b25,0.96,b25,0.97,b25,0.96,b25,c= o-f>0.63
2051,b17,0.91,b18,0.88,b17,0.91,b17,c= o-f>0.63
2052,b23,0.97,b16,0.44,b23,0.97,b23,c= o-f>0.63
2053,b25,0.95,b25,0.83,b25,0.95,b25,c= o-f>0.63
2054,b16,0.88,b16,0.84,b16,0.88,b16,c= o-f>0.63
2055,b18,0.98,b18,0.73,b18,0.98,b18,c= o-f>0.63
2056,b20,0.91,b20,0.92,b20,0.91,b20,c= o-f>0.63
2057,b26,0.93,b26,0.43,b26,0.93,b26,c= o-f>0.63
2058,andy,0.49,lan,0.64,andy,0.49,lan,o-f<0.63
2059,b20,0.94,b20,0.95,b20,0.94,b20,c= o-f>0.63
2060,b13,0.93,b13,0.49,b13,0.93,b13,c= o-f>0.63
2061,b12,0.88,b12,0.88,b12,0.88,b12,c= o-f>0.63
2062,b22,0.97,b15,0.41,b22,0.97,b22,c= o-f>0.63
2063,b22,0.96,b22,0.97,b22,0.96,b22,c= o-f>0.63
2064,b22,0.93,b22,0.83,b22,0.93,b22,c= o-f>0.63
2065,b21,0.44,b26,0.23,b21,0.44,b21,o-f<0.63
2066,lan,0.68,lan,0.35,lan,0.68,lan,o-f<0.63
2067,b22,0.22,trump,0.45,b22,0.22,trump,o-f<0.63
2068,b22,0.91,b22,0.95,b22,0.91,b22,c= o-f>0.63
2069,b16,0.81,b15,0.44,b16,0.81,b16,c= o-f>0.63
2070,b22,0.9,b22,0.97,b22,0.9,b22,c= o-f>0.63
2071,b22,0.92,b22,0.96,b22,0.92,b22,c= o-f>0.63
2072,b25,0.4,b25,0.89,b25,0.4,b25,o-f<0.63
2073,b11,0.91,b11,0.99,b11,0.91,b11,c= o-f>0.63
2074,b23,0.95,b23,0.78,b23,0.95,b23,c= o-f>0.63
2075,b13,0.48,lan,0.28,b13,0.48,b13,o-f<0.63
2076,b21,0.55,b21,0.66,b21,0.55,b21,o-f<0.63
2077,b21,0.61,b21,0.54,b21,0.61,b21,o-f<0.63
2078,b20,0.92,b20,0.94,b20,0.92,b20,c= o-f>0.63
2079,b15,0.94,b15,0.9,b15,0.94,b15,c= o-f>0.63
2080,b18,0.95,b18,0.81,b18,0.95,b18,c= o-f>0.63
2081,lan,0.52,lan,0.56,lan,0.52,lan,o-f<0.63
2082,b19,0.26,b20,0.59,b19,0.26,b20,o-f<0.63
2083,b19,0.91,b19,0.93,b19,0.91,b19,c= o-f>0.63
2084,b21,0.37,b22,0.62,b21,0.37,b21,o-f<0.63
2085,b20,0.88,b20,0.38,b20,0.88,b20,c= o-f>0.63
2086,b13,0.95,b13,0.94,b13,0.95,b13,c= o-f>0.63
2087,b20,0.9,b20,0.79,b20,0.9,b20,c= o-f>0.63
2088,b25,0.42,b17,0.17,b25,0.42,b18,o-f<0.63
2089,b13,0.96,b13,0.95,b13,0.96,b13,c= o-f>0.63
2090,b17,0.94,b17,0.83,b17,0.94,b17,c= o-f>0.63
2091,b24,0.9,b13,0.49,b24,0.9,b24,c= o-f>0.63
2092,b27,0.96,b27,0.94,b27,0.96,b27,c= o-f>0.63
2093,b15,0.92,b15,0.97,b15,0.92,b15,c= o-f>0.63
2094,b23,0.95,b23,0.76,b23,0.95,b23,c= o-f>0.63
2095,b13,0.93,b13,0.95,b13,0.93,b13,c= o-f>0.63
2096,b25,0.96,b25,0.76,b25,0.96,b25,c= o-f>0.63
2097,zj,0.89,zj,0.37,zj,0.89,zj,c= o-f>0.63
2098,b25,0.94,b25,0.83,b25,0.94,b25,c= o-f>0.63
2099,b19,0.94,b19,0.88,b19,0.94,b19,c= o-f>0.63
2100,b18,0.99,b18,0.84,b18,0.99,b18,c= o-f>0.63
2101,b26,0.96,b25,0.3,b26,0.96,b26,c= o-f>0.63
2102,zj,0.79,zj,0.51,zj,0.79,zj,c= o-f>0.63
2103,b20,0.95,b20,0.89,b20,0.95,b20,c= o-f>0.63
2104,b17,0.82,b17,0.66,b17,0.82,b17,c= o-f>0.63
2105,andy,0.64,andy,0.35,andy,0.64,andy,o-f<0.63
2106,b22,0.94,b22,0.98,b22,0.94,b22,c= o-f>0.63
2107,b13,0.95,b13,0.85,b13,0.95,b13,c= o-f>0.63
2108,b21,0.49,b19,0.21,b21,0.49,b21,o-f<0.63
2109,b22,0.94,b22,0.92,b22,0.94,b22,c= o-f>0.63
2110,b23,0.96,b23,0.26,b23,0.96,b23,c= o-f>0.63
2111,b21,0.61,b21,0.75,b21,0.61,b21,o-f<0.63
2112,trump,0.89,trump,0.44,trump,0.89,trump,c= o-f>0.63
2113,zj,0.89,zj,0.96,zj,0.89,zj,c= o-f>0.63
2114,b24,0.98,b24,0.96,b24,0.98,b24,c= o-f>0.63
2115,b12,0.93,b12,0.86,b12,0.93,b12,c= o-f>0.63
2116,b16,0.39,b16,0.65,b16,0.39,b16,o-f<0.63
2117,b11,0.83,b11,0.69,b11,0.83,b11,c= o-f>0.63
2118,b22,0.38,lan,0.81,b22,0.38,lan,o-f<0.63
2119,b15,0.93,b15,0.9,b15,0.93,b15,c= o-f>0.63
2120,b22,0.87,b22,0.97,b22,0.87,b22,c= o-f>0.63
2121,b13,0.63,b13,0.78,b13,0.63,b13,o-f<0.63
2122,b25,0.94,b25,0.54,b25,0.94,b25,c= o-f>0.63
2123,b15,0.41,b24,0.57,b15,0.41,b15,o-f<0.63
2124,andy,0.87,andy,0.53,andy,0.87,andy,c= o-f>0.63
2125,b24,0.95,b24,0.93,b24,0.95,b24,c= o-f>0.63
2126,b21,0.94,b21,0.75,b21,0.94,b21,c= o-f>0.63
2127,b20,0.55,b20,0.81,b20,0.55,b20,o-f<0.63
2128,b18,0.97,b18,0.81,b18,0.97,b18,c= o-f>0.63
2129,b16,0.89,b16,0.84,b16,0.89,b16,c= o-f>0.63
2130,b27,0.89,b27,0.8,b27,0.89,b27,c= o-f>0.63
2131,b19,0.49,lan,0.36,b19,0.49,b21,o-f<0.63
2132,b13,0.96,b13,0.89,b13,0.96,b13,c= o-f>0.63
2133,b19,0.6,b19,0.44,b19,0.6,b19,o-f<0.63
2134,trump,0.86,trump,0.77,trump,0.86,trump,c= o-f>0.63
2135,b21,0.95,b21,0.86,b21,0.95,b21,c= o-f>0.63
2136,b16,0.93,b16,0.94,b16,0.93,b16,c= o-f>0.63
2137,b23,0.79,b26,0.39,b23,0.79,b23,c= o-f>0.63
2138,b17,0.6,b13,0.16,b17,0.6,b17,o-f<0.63
2139,trump,0.87,trump,0.92,trump,0.87,trump,c= o-f>0.63
2140,b15,0.9,b15,0.87,b15,0.9,b15,c= o-f>0.63
2141,b26,0.95,b26,0.92,b26,0.95,b26,c= o-f>0.63
2142,b18,0.78,b18,0.37,b18,0.78,b18,c= o-f>0.63
2143,b25,0.97,b25,0.92,b25,0.97,b25,c= o-f>0.63
2144,b17,0.82,b17,0.98,b17,0.82,b17,c= o-f>0.63
2145,b25,0.8,b15,0.23,b25,0.8,b25,c= o-f>0.63
2146,b16,0.85,b16,0.86,b16,0.85,b16,c= o-f>0.63
2147,b17,0.87,b17,0.48,b17,0.87,b17,c= o-f>0.63
2148,b15,0.92,b15,0.92,b15,0.92,b15,c= o-f>0.63
2149,zj,0.85,b24,0.76,zj,0.85,zj,c= o-f>0.63
2150,andy,0.39,lan,0.97,andy,0.39,lan,o-f<0.63
2151,b23,0.86,b23,0.9,b23,0.86,b23,c= o-f>0.63
2152,b18,0.88,b18,0.27,b18,0.88,b18,c= o-f>0.63
2153,b25,0.98,b25,0.89,b25,0.98,b25,c= o-f>0.63
2154,b24,0.93,b24,0.97,b24,0.93,b24,c= o-f>0.63
2155,b16,0.88,b16,0.84,b16,0.88,b16,c= o-f>0.63
2156,b24,0.9,b24,0.83,b24,0.9,b24,c= o-f>0.63
2157,b20,0.73,b20,0.54,b20,0.73,b20,c= o-f>0.63
2158,andy,0.56,lan,0.27,andy,0.56,lan,o-f<0.63
2159,b23,0.92,b23,0.48,b23,0.92,b23,c= o-f>0.63
2160,b17,0.96,b17,0.74,b17,0.96,b17,c= o-f>0.63
2161,b24,0.76,b24,0.9,b24,0.76,b24,c= o-f>0.63
2162,b11,0.9,b11,0.93,b11,0.9,b11,c= o-f>0.63
2163,b22,0.92,b22,0.89,b22,0.92,b22,c= o-f>0.63
2164,b24,0.97,b24,0.91,b24,0.97,b24,c= o-f>0.63
2165,b20,0.93,b20,0.87,b20,0.93,b20,c= o-f>0.63
2166,b18,0.23,b20,0.23,b18,0.23,b25,o-f<0.63
2167,b12,0.97,b12,0.91,b12,0.97,b12,c= o-f>0.63
2168,b17,0.98,b17,0.93,b17,0.98,b17,c= o-f>0.63
2169,trump,0.9,trump,0.98,trump,0.9,trump,c= o-f>0.63
2170,andy,0.82,b13,0.33,andy,0.82,andy,c= o-f>0.63
2171,b21,0.91,b21,0.95,b21,0.91,b21,c= o-f>0.63
2172,zj,0.98,zj,0.94,zj,0.98,zj,c= o-f>0.63
2173,b25,0.61,b12,0.31,b25,0.61,b25,o-f<0.63
2174,b17,0.98,b17,0.29,b17,0.98,b17,c= o-f>0.63
2175,b11,0.9,b11,0.98,b11,0.9,b11,c= o-f>0.63
2176,b22,0.28,trump,0.94,b22,0.28,trump,o-f<0.63
2177,b23,0.97,b23,0.96,b23,0.97,b23,c= o-f>0.63
2178,b22,0.93,b15,0.19,b22,0.93,b16,c= o-f>0.63
2179,b22,0.95,b22,0.96,b22,0.95,b22,c= o-f>0.63
2180,b26,0.74,b20,0.6,b26,0.74,b26,c= o-f>0.63
2181,b25,0.98,b25,0.91,b25,0.98,b25,c= o-f>0.63
2182,b15,0.95,b15,0.58,b15,0.95,b15,c= o-f>0.63
2183,b18,0.96,b18,0.93,b18,0.96,b18,c= o-f>0.63
2184,andy,0.6,andy,0.47,andy,0.6,andy,o-f<0.63
2185,b22,0.97,b22,0.79,b22,0.97,b22,c= o-f>0.63
2186,b11,0.98,b11,0.9,b11,0.98,b11,c= o-f>0.63
2187,b15,0.93,b15,0.87,b15,0.93,b15,c= o-f>0.63
2188,b12,0.96,b12,0.88,b12,0.96,b12,c= o-f>0.63
2189,b15,0.94,b15,0.96,b15,0.94,b15,c= o-f>0.63
2190,b19,0.39,b19,0.47,b19,0.39,b19,o-f<0.63
2191,b19,0.91,b19,0.81,b19,0.91,b19,c= o-f>0.63
2192,b25,0.94,b25,0.87,b25,0.94,b25,c= o-f>0.63
2193,b11,0.91,b11,0.94,b11,0.91,b11,c= o-f>0.63
2194,b16,0.65,b18,0.44,b16,0.65,b16,o-f<0.63
2195,b22,0.62,b21,0.36,b22,0.62,b21,o-f<0.63
2196,b20,0.51,b20,0.93,b20,0.51,b20,o-f<0.63
2197,b20,0.92,b20,0.95,b20,0.92,b20,c= o-f>0.63
2198,b13,0.96,b13,0.96,b13,0.96,b13,c= o-f>0.63
2199,b22,0.31,b21,0.33,b22,0.31,b21,o-f<0.63
2200,b11,0.97,b11,0.73,b11,0.97,b11,c= o-f>0.63
2201,b24,0.88,b24,0.34,b24,0.88,b24,c= o-f>0.63
2202,b20,0.88,b20,0.88,b20,0.88,b20,c= o-f>0.63
2203,b22,0.17,b18,0.42,b22,0.17,b12,o-f<0.63
2204,b12,0.93,b12,0.92,b12,0.93,b12,c= o-f>0.63
2205,trump,0.87,trump,0.95,trump,0.87,trump,c= o-f>0.63
2206,b27,0.83,b27,0.95,b27,0.83,b27,c= o-f>0.63
2207,zj,0.83,zj,0.98,zj,0.83,zj,c= o-f>0.63
2208,b18,0.97,b18,0.91,b18,0.97,b18,c= o-f>0.63
2209,b24,0.86,b24,0.84,b24,0.86,b24,c= o-f>0.63
2210,b15,0.92,b15,0.87,b15,0.92,b15,c= o-f>0.63
2211,b21,0.92,b21,0.94,b21,0.92,b21,c= o-f>0.63
2212,b22,0.95,b22,0.95,b22,0.95,b22,c= o-f>0.63
2213,b17,0.9,b17,0.92,b17,0.9,b17,c= o-f>0.63
2214,andy,0.52,zj,0.41,andy,0.52,andy,o-f<0.63
2215,b23,0.72,b23,0.93,b23,0.72,b23,c= o-f>0.63
2216,b19,0.9,b19,0.82,b19,0.9,b19,c= o-f>0.63
2217,andy,0.75,lan,0.57,andy,0.75,andy,c= o-f>0.63
2218,b23,0.98,b23,0.86,b23,0.98,b23,c= o-f>0.63
2219,trump,0.53,trump,0.94,trump,0.53,trump,o-f<0.63
2220,b13,0.94,b13,0.81,b13,0.94,b13,c= o-f>0.63
2221,b25,0.98,b25,0.97,b25,0.98,b25,c= o-f>0.63
2222,b20,0.83,b20,0.97,b20,0.83,b20,c= o-f>0.63
2223,b13,0.93,b13,0.95,b13,0.93,b13,c= o-f>0.63
2224,b22,0.95,b22,0.8,b22,0.95,b22,c= o-f>0.63
2225,b25,0.89,b25,0.85,b25,0.89,b25,c= o-f>0.63
2226,trump,0.32,trump,0.9,trump,0.32,trump,o-f<0.63
2227,b24,0.74,b24,0.9,b24,0.74,b24,c= o-f>0.63
2228,b27,0.96,b27,0.98,b27,0.96,b27,c= o-f>0.63
2229,lan,0.45,lan,0.8,lan,0.45,lan,o-f<0.63
2230,b27,0.88,b27,0.97,b27,0.88,b27,c= o-f>0.63
2231,b18,0.97,b18,0.79,b18,0.97,b18,c= o-f>0.63
2232,zj,0.96,zj,0.92,zj,0.96,zj,c= o-f>0.63
2233,trump,0.5,trump,0.97,trump,0.5,trump,o-f<0.63
2234,b19,0.55,b12,0.26,b19,0.55,b19,o-f<0.63
2235,b21,0.73,b21,0.54,b21,0.73,b21,c= o-f>0.63
2236,b24,0.89,b24,0.9,b24,0.89,b24,c= o-f>0.63
2237,b22,0.95,b22,0.98,b22,0.95,b22,c= o-f>0.63
2238,b11,0.94,b11,0.98,b11,0.94,b11,c= o-f>0.63
2239,trump,0.83,trump,0.8,trump,0.83,trump,c= o-f>0.63
2240,b25,0.97,b25,0.97,b25,0.97,b25,c= o-f>0.63
2241,b21,0.69,b21,0.97,b21,0.69,b21,o-f<0.63
2242,b25,0.97,b25,0.9,b25,0.97,b25,c= o-f>0.63
2243,b11,0.91,b11,0.97,b11,0.91,b11,c= o-f>0.63
2244,b19,0.89,b19,0.65,b19,0.89,b19,c= o-f>0.63
2245,b27,0.54,b13,0.55,b27,0.54,b27,o-f<0.63
2246,andy,0.41,lan,0.85,andy,0.41,lan,o-f<0.63
2247,b18,0.9,b18,0.57,b18,0.9,b18,c= o-f>0.63
2248,andy,0.62,lan,0.87,andy,0.62,lan,o-f<0.63
2249,b12,0.95,b12,0.88,b12,0.95,b12,c= o-f>0.63
2250,b24,0.63,b24,0.64,b24,0.63,b24,o-f<0.63
2251,zj,0.92,zj,0.98,zj,0.92,zj,c= o-f>0.63
2252,b27,0.95,b27,0.95,b27,0.95,b27,c= o-f>0.63
2253,trump,0.39,trump,0.94,trump,0.39,trump,o-f<0.63
2254,b12,0.89,b12,0.88,b12,0.89,b12,c= o-f>0.63
2255,b18,0.98,b18,0.86,b18,0.98,b18,c= o-f>0.63
2256,b22,0.95,b22,0.93,b22,0.95,b22,c= o-f>0.63
2257,b11,0.93,b11,0.96,b11,0.93,b11,c= o-f>0.63
2258,b21,0.93,b21,0.8,b21,0.93,b21,c= o-f>0.63
2259,b24,0.92,b24,0.86,b24,0.92,b24,c= o-f>0.63
2260,b13,0.77,b13,0.89,b13,0.77,b13,c= o-f>0.63
2261,b11,0.96,b11,0.96,b11,0.96,b11,c= o-f>0.63
2262,b26,0.31,b26,0.65,b26,0.31,b16,o-f<0.63
2263,b26,0.97,b26,0.9,b26,0.97,b26,c= o-f>0.63
2264,b15,0.95,b15,0.41,b15,0.95,b15,c= o-f>0.63
2265,b23,0.93,b23,0.95,b23,0.93,b23,c= o-f>0.63
2266,b25,0.93,b25,0.98,b25,0.93,b25,c= o-f>0.63
2267,b13,0.43,b13,0.88,b13,0.43,b13,o-f<0.63
2268,b26,0.5,b20,0.5,b26,0.5,b20,o-f<0.63
2269,b15,0.94,b15,0.93,b15,0.94,b15,c= o-f>0.63
2270,b26,0.95,b26,0.54,b26,0.95,b26,c= o-f>0.63
2271,b25,0.94,b25,0.9,b25,0.94,b25,c= o-f>0.63
2272,b15,0.87,b15,0.97,b15,0.87,b15,c= o-f>0.63
2273,b17,0.79,b18,0.38,b17,0.79,b17,c= o-f>0.63
2274,andy,0.68,lan,0.25,andy,0.68,lan,o-f<0.63
2275,b19,0.92,b19,0.96,b19,0.92,b19,c= o-f>0.63
2276,b26,0.59,b23,0.4,b26,0.59,b26,o-f<0.63
2277,trump,0.62,trump,0.72,trump,0.62,trump,o-f<0.63
2278,trump,0.82,trump,0.95,trump,0.82,trump,c= o-f>0.63
2279,andy,0.41,lan,0.55,andy,0.41,lan,o-f<0.63
2280,trump,0.93,trump,0.92,trump,0.93,trump,c= o-f>0.63
2281,b25,0.98,b25,0.84,b25,0.98,b25,c= o-f>0.63
2282,b11,0.87,b11,0.98,b11,0.87,b11,c= o-f>0.63
2283,b25,0.31,b18,0.39,b25,0.31,b18,o-f<0.63
2284,b22,0.61,trump,0.29,b22,0.61,lan,o-f<0.63
2285,b27,0.97,b27,0.97,b27,0.97,b27,c= o-f>0.63
2286,b22,0.89,b22,0.86,b22,0.89,b22,c= o-f>0.63
2287,b24,0.73,b24,0.65,b24,0.73,b24,c= o-f>0.63
2288,b24,0.78,b25,0.72,b24,0.78,b24,c= o-f>0.63
2289,b26,0.42,b19,0.2,b26,0.42,b20,o-f<0.63
2290,b25,0.97,b25,0.82,b25,0.97,b25,c= o-f>0.63
2291,b20,0.89,b20,0.93,b20,0.89,b20,c= o-f>0.63
2292,andy,0.83,b27,0.35,andy,0.83,andy,c= o-f>0.63
2293,b18,0.88,b18,0.71,b18,0.88,b18,c= o-f>0.63
2294,b27,0.75,b27,0.96,b27,0.75,b27,c= o-f>0.63
2295,b26,0.57,b23,0.34,b26,0.57,b26,o-f<0.63
2296,b22,0.95,b22,0.84,b22,0.95,b22,c= o-f>0.63
2297,b26,0.5,b20,0.69,b26,0.5,b20,o-f<0.63
2298,b18,0.44,b18,0.64,b18,0.44,b18,o-f<0.63
2299,b22,0.46,b12,0.46,b22,0.46,b12,o-f<0.63
2300,b12,0.96,b12,0.9,b12,0.96,b12,c= o-f>0.63
2301,b12,0.94,b18,0.66,b12,0.94,b12,c= o-f>0.63
2302,b22,0.96,b22,0.7,b22,0.96,b22,c= o-f>0.63
2303,b22,0.92,b22,0.89,b22,0.92,b22,c= o-f>0.63
2304,b25,0.98,b25,0.95,b25,0.98,b25,c= o-f>0.63
2305,andy,0.71,lan,0.77,andy,0.71,lan,c= o-f>0.63
2306,b23,0.99,b23,0.6,b23,0.99,b23,c= o-f>0.63
2307,andy,0.62,lan,0.94,andy,0.62,lan,o-f<0.63
